#az vm extension image list --location eastus -o table
Name                                     Publisher                                             Version
DSMSForWindows                           Microsoft.Azure.Security.Dsms                         4.1.1584.35
DSMSForWindows                           Microsoft.Azure.Security.Dsms                         4.2.01732.71
DSMSForWindows                           Microsoft.Azure.Security.Dsms                         4.4.01955.90
LinuxSLES15                              Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9168
LinuxSLES15                              Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9170
LinuxSLES15                              Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9171
LinuxSLES15                              Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9172
LinuxSLES15                              Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9173
LinuxSLES15                              Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9174
LinuxSLES15                              Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9175
LinuxSLES15                              Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9176
LinuxSLES15                              Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9178
LinuxSLES15                              Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9179
LinuxSLES15                              Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9180
LinuxSLES15                              Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9182
LinuxSLES15                              Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9183
LinuxSLES15                              Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9184
LinuxSLES15                              Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9185
LinuxSLES15                              Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9186
LinuxSLES15                              Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9188
LinuxSLES15                              Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9189
LinuxUBUNTU1404                          Microsoft.Azure.RecoveryServices.SiteRecovery         1.0.0.9170
LinuxUBUNTU1404                          Microsoft.Azure.RecoveryServices.SiteRecovery         1.0.0.9172
LinuxUBUNTU1404                          Microsoft.Azure.RecoveryServices.SiteRecovery         1.0.0.9173
LinuxUBUNTU1404                          Microsoft.Azure.RecoveryServices.SiteRecovery         1.0.0.9175
LinuxUBUNTU1404                          Microsoft.Azure.RecoveryServices.SiteRecovery         1.0.0.9176
LinuxUBUNTU1404                          Microsoft.Azure.RecoveryServices.SiteRecovery         1.0.0.9180
LinuxUBUNTU1404                          Microsoft.Azure.RecoveryServices.SiteRecovery         1.0.0.9183
LinuxUBUNTU1404                          Microsoft.Azure.RecoveryServices.SiteRecovery         1.0.0.9184
LinuxUBUNTU1404                          Microsoft.Azure.RecoveryServices.SiteRecovery         1.0.0.9186
LinuxUBUNTU1404                          Microsoft.Azure.RecoveryServices.SiteRecovery         1.0.0.9189
LinuxUBUNTU1804                          Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9168
LinuxUBUNTU1804                          Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9169
LinuxUBUNTU1804                          Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9170
LinuxUBUNTU1804                          Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9171
LinuxUBUNTU1804                          Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9172
LinuxUBUNTU1804                          Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9173
LinuxUBUNTU1804                          Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9174
LinuxUBUNTU1804                          Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9175
LinuxUBUNTU1804                          Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9176
LinuxUBUNTU1804                          Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9178
LinuxUBUNTU1804                          Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9179
LinuxUBUNTU1804                          Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9180
LinuxUBUNTU1804                          Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9182
LinuxUBUNTU1804                          Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9183
LinuxUBUNTU1804                          Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9184
LinuxUBUNTU1804                          Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9186
LinuxUBUNTU1804                          Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9188
LinuxUBUNTU1804                          Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9189
LinuxUBUNTU1604                          Microsoft.Azure.RecoveryServices.SiteRecovery         1.0.0.9170
LinuxUBUNTU1604                          Microsoft.Azure.RecoveryServices.SiteRecovery         1.0.0.9172
LinuxUBUNTU1604                          Microsoft.Azure.RecoveryServices.SiteRecovery         1.0.0.9173
LinuxUBUNTU1604                          Microsoft.Azure.RecoveryServices.SiteRecovery         1.0.0.9175
LinuxUBUNTU1604                          Microsoft.Azure.RecoveryServices.SiteRecovery         1.0.0.9176
LinuxUBUNTU1604                          Microsoft.Azure.RecoveryServices.SiteRecovery         1.0.0.9180
LinuxUBUNTU1604                          Microsoft.Azure.RecoveryServices.SiteRecovery         1.0.0.9183
LinuxUBUNTU1604                          Microsoft.Azure.RecoveryServices.SiteRecovery         1.0.0.9184
LinuxUBUNTU1604                          Microsoft.Azure.RecoveryServices.SiteRecovery         1.0.0.9186
LinuxUBUNTU1604                          Microsoft.Azure.RecoveryServices.SiteRecovery         1.0.0.9189
DSMSForWindows                           Microsoft.Azure.Security.Dsms.Edp                     3.15.1580.0
ADETest                                  Microsoft.Azure.Security.Edp                          1.1.0.7
ADETest                                  Microsoft.Azure.Security.Edp                          2.2.0.41
SiteRecovery                             Microsoft.Azure.RecoveryServices.SiteRecovery         0.0.0.0
AzureDiskEncryption                      Microsoft.Azure.Security.Edp                          1.1.0.6
AzureDiskEncryption                      Microsoft.Azure.Security.Edp                          2.2.0.37
AzureDiskEncryption                      Microsoft.Azure.Security.Edp                          2.2.0.38
AzureDiskEncryption                      Microsoft.Azure.Security.Edp                          2.2.0.39
AzureDiskEncryption                      Microsoft.Azure.Security.Edp                          2.2.0.40
AzureDiskEncryption                      Microsoft.Azure.Security.Edp                          2.2.0.41
LinuxUBUNTU2004                          Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9168
LinuxUBUNTU2004                          Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9169
LinuxUBUNTU2004                          Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9170
LinuxUBUNTU2004                          Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9171
LinuxUBUNTU2004                          Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9172
LinuxUBUNTU2004                          Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9173
LinuxUBUNTU2004                          Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9174
LinuxUBUNTU2004                          Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9175
LinuxUBUNTU2004                          Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9176
LinuxUBUNTU2004                          Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9178
LinuxUBUNTU2004                          Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9179
LinuxUBUNTU2004                          Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9180
LinuxUBUNTU2004                          Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9182
LinuxUBUNTU2004                          Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9183
LinuxUBUNTU2004                          Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9184
LinuxUBUNTU2004                          Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9186
LinuxUBUNTU2004                          Microsoft.Azure.RecoveryServices.SiteRecovery2        1.0.0.9189
GuestAttestation                         Microsoft.Azure.Security.LinuxAttestation             1.0.1.10
GuestAttestation                         Microsoft.Azure.Security.LinuxAttestation             1.0.1.11
GuestAttestation                         Microsoft.Azure.Security.LinuxAttestation             1.0.1.12
GuestAttestation                         Microsoft.Azure.Security.LinuxAttestation             1.0.1.13
GuestAttestation                         Microsoft.Azure.Security.LinuxAttestation             1.0.1.14
GuestAttestation                         Microsoft.Azure.Security.LinuxAttestation             1.0.1.15
GuestAttestation                         Microsoft.Azure.Security.LinuxAttestation             1.0.1.16
GuestAttestation                         Microsoft.Azure.Security.LinuxAttestation             1.0.1.17
GuestAttestation                         Microsoft.Azure.Security.LinuxAttestation             1.0.1.18
GuestAttestation                         Microsoft.Azure.Security.LinuxAttestation             1.0.1.6
GuestAttestation                         Microsoft.Azure.Security.LinuxAttestation             1.0.1.7
GuestAttestation                         Microsoft.Azure.Security.LinuxAttestation             1.0.1.8
GuestAttestation                         Microsoft.Azure.Security.LinuxAttestation             1.0.1.9
SiteRecoveryLinux                        Microsoft.Azure.RecoveryServices.SiteRecovery         0.0.0.1
AzureDiskEncryptionForLinux              Microsoft.Azure.Security.Edp                          0.1.0.999348
AzureDiskEncryptionForLinux              Microsoft.Azure.Security.Edp                          1.1.0.51
AzureDiskEncryptionForLinux              Microsoft.Azure.Security.Edp                          1.2.0.90
AzureDiskEncryptionForLinux              Microsoft.Azure.Security.Edp                          1.2.0.91
AzureDiskEncryptionForLinux              Microsoft.Azure.Security.Edp                          1.2.0.92
AzureDiskEncryptionForLinux              Microsoft.Azure.Security.Edp                          1.2.0.93
AzureDiskEncryptionForLinux              Microsoft.Azure.Security.Edp                          1.2.0.94
AzureDiskEncryptionForLinux              Microsoft.Azure.Security.Edp                          1.2.0.95
AzureDiskEncryptionForLinux              Microsoft.Azure.Security.Edp                          1.2.0.96
Windows                                  Microsoft.Azure.RecoveryServices.SiteRecovery         1.0.0.9170
Windows                                  Microsoft.Azure.RecoveryServices.SiteRecovery         1.0.0.9172
Windows                                  Microsoft.Azure.RecoveryServices.SiteRecovery         1.0.0.9173
Windows                                  Microsoft.Azure.RecoveryServices.SiteRecovery         1.0.0.9175
Windows                                  Microsoft.Azure.RecoveryServices.SiteRecovery         1.0.0.9176
Windows                                  Microsoft.Azure.RecoveryServices.SiteRecovery         1.0.0.9180
Windows                                  Microsoft.Azure.RecoveryServices.SiteRecovery         1.0.0.9183
